id,name,cat_id,category,sub_cat_id,subcategory,four_letter,letter_1,letter_2,letter_3,letter_4,birth_date
277989,Alissa Czisny,5,Sports,354,Ice skating,ENFJ,E,N,F,J,1987-06-25
289300,Michael Christian Martinez,5,Sports,354,Ice skating,ISFP,I,S,F,P,1996-11-04
297580,Guillaume Cizeron,5,Sports,354,Ice skating,ESFJ,E,S,F,J,1994-11-12
441754,Dmitrii Kozlovskii,5,Sports,354,Ice skating,ENTJ,E,N,T,J,1999-12-23
446147,Misha Ge,5,Sports,354,Ice skating,ENFP,E,N,F,P,1991-05-17
448896,Dick Button,5,Sports,354,Ice skating,ENFJ,E,N,F,J,1929-07-18
449602,Carlotta Edwards,5,Sports,354,Ice skating,ESFJ,E,S,F,J,
461635,Dave Lease,5,Sports,354,Ice skating,ESTJ,E,S,T,J,1945-03-26
503671,Evan Bates,5,Sports,354,Ice skating,ISFJ,I,S,F,J,1989-02-23
503676,Zachary Donohue,5,Sports,354,Ice skating,ENFJ,E,N,F,J,1991-01-08
507283,Isabeau Levito,5,Sports,354,Ice skating,ENFP,E,N,F,P,2007-03-03
537691,Evgeni Semenenko,5,Sports,354,Ice skating,INFJ,I,N,F,J,2003-07-26
566760,Kazuki Tomono,5,Sports,354,Ice skating,ENFP,E,N,F,P,1998-05-15
574663,Ami Nakai,5,Sports,354,Ice skating,INFP,I,N,F,P,2008-04-27
130438,Ivan Bukin,5,Sports,354,Ice skating,ESFP,E,S,F,P,1993-09-16
159482,Karina Manta,5,Sports,354,Ice skating,INFJ,I,N,F,J,1996-03-20
159483,Javier Raya,5,Sports,354,Ice skating,ENFP,E,N,F,P,1991-04-20
225070,Joannie Rochette,5,Sports,354,Ice skating,INFJ,I,N,F,J,1986-01-13
243076,Daniil Gleikhengauz,5,Sports,354,Ice skating,ISFP,I,S,F,P,1991-06-03
267060,Ted Barton,5,Sports,354,Ice skating,ESFJ,E,S,F,J,1955-01-01
275995,Michelle Kwan,5,Sports,354,Ice skating,ISFJ,I,S,F,J,1980-07-07
276077,Lubov Ilyushechkina,5,Sports,354,Ice skating,ESFJ,E,S,F,J,
276078,Dylan Moscovitch,5,Sports,354,Ice skating,ESFJ,E,S,F,J,1984-09-23
277936,Shae-Lynn Bourne,5,Sports,354,Ice skating,ESFJ,E,S,F,J,1976-01-24
277981,Marie-France Dubreuil,5,Sports,354,Ice skating,ESFJ,E,S,F,J,1974-08-11
277987,Todd Eldredge,5,Sports,354,Ice skating,ESFJ,E,S,F,J,1971-08-28
285342,Victoria Sinitsina,5,Sports,354,Ice skating,ISTJ,I,S,T,J,1995-04-29
293965,Sofia Samodurova,5,Sports,354,Ice skating,ESFP,E,S,F,P,2002-07-30
297578,Evgenia Tarasova,5,Sports,354,Ice skating,ENTJ,E,N,T,J,1994-12-17
367042,Kristi Yamaguchi,5,Sports,354,Ice skating,ESFJ,E,S,F,J,1971-07-12
383715,Denis Ten,5,Sports,354,Ice skating,ENFP,E,N,F,P,1993-06-13
419353,Hiroyuta Niokawa,5,Sports,354,Ice skating,ISFP,I,S,F,P,
458598,Matteo Rizzo,5,Sports,354,Ice skating,INFJ,I,N,F,J,1998-09-05
477672,Daniel Grassl,5,Sports,354,Ice skating,ESFJ,E,S,F,J,2002-04-04
490850,Kwak Yoon-gy,5,Sports,354,Ice skating,ESFJ,E,S,F,J,
503674,Madison Chock,5,Sports,354,Ice skating,ESTP,E,S,T,P,1992-07-02
537688,Elena Ilinykh,5,Sports,354,Ice skating,ENFP,E,N,F,P,1994-04-25
566756,Loena Hendrickx,5,Sports,354,Ice skating,ESFJ,E,S,F,J,1999-11-05
566758,Nikolaj Memola,5,Sports,354,Ice skating,ESFJ,E,S,F,J,2003-11-18
574646,Mao Shimada,5,Sports,354,Ice skating,ISFJ,I,S,F,J,2008-10-30
574651,Kwon Min-sol,5,Sports,354,Ice skating,ENFP,E,N,F,P,2009-02-18
574652,Shin Ji-a,5,Sports,354,Ice skating,ISTJ,I,S,T,J,2008-03-19
574660,Mone Chiba,5,Sports,354,Ice skating,ISFJ,I,S,F,J,2005-05-01
574669,Hana Yoshida,5,Sports,354,Ice skating,ENFJ,E,N,F,J,1987-11-08
580682,Artur Danielian,5,Sports,354,Ice skating,ESFP,E,S,F,P,2003-12-17
599242,Rinka Watanabe,5,Sports,354,Ice skating,ENFP,E,N,F,P,2002-07-19
599253,Anastasia Gubanova,5,Sports,354,Ice skating,INFP,I,N,F,P,2002-12-02
599280,Sofia Samodelkina,5,Sports,354,Ice skating,ESFP,E,S,F,P,2007-02-18
797806,Sofia Muravieva,5,Sports,354,Ice skating,ISFP,I,S,F,P,2006-08-04
499110,John Curry,5,Sports,354,Ice skating,INTJ,I,N,T,J,1897-11-14
599273,Amber Glenn,5,Sports,354,Ice skating,ENTP,E,N,T,P,1999-10-28
16920,Ben Shapiro,6,Political,355,Political Commentators,ESTJ,E,S,T,J,1984-01-15
1713,Joe Rogan,6,Political,355,Political Commentators,ESTP,E,S,T,P,1967-08-11
13168,Candace Owens,6,Political,355,Political Commentators,ESTJ,E,S,T,J,1989-04-29
3872,Milo Yiannopoulos,6,Political,355,Political Commentators,ENTP,E,N,T,P,1984-10-18
68391,Eric Zemmour,6,Political,355,Political Commentators,ISTJ,I,S,T,J,1958-08-31
76366,Matt Walsh,6,Political,355,Political Commentators,INTJ,I,N,T,J,1964-10-13
13167,Paul Joseph Watson,6,Political,355,Political Commentators,ENTJ,E,N,T,J,1982-05-24
72680,Nick Fuentes,6,Political,355,Political Commentators,ENTJ,E,N,T,J,1998-08-18
33015,Michael Knowles,6,Political,355,Political Commentators,ENTP,E,N,T,P,1990-03-18
79419,Aleksandr Dugin,6,Political,355,Political Commentators,INTJ,I,N,T,J,1962-01-07
15699,Jimmy Dore,6,Political,355,Political Commentators,ENTP,E,N,T,P,
41387,Jesse Lee Peterson,6,Political,355,Political Commentators,ESTJ,E,S,T,J,1949-05-22
16919,Charlie Kirk,6,Political,355,Political Commentators,ESTJ,E,S,T,J,1993-10-14
16922,Gavin McInnes,6,Political,355,Political Commentators,ESTP,E,S,T,P,1970-07-17
98706,Puzsér Róbert,6,Political,355,Political Commentators,ENTP,E,N,T,P,
136706,Rocky Gerung,6,Political,355,Political Commentators,ENTP,E,N,T,P,1959-01-20
38477,Sam Seder,6,Political,355,Political Commentators,ENTP,E,N,T,P,1966-11-28
361749,Stéphane Edouard,6,Political,355,Political Commentators,ENTJ,E,N,T,J,1978-04-07
136693,Sydney Watson,6,Political,355,Political Commentators,ENFP,E,N,F,P,
465187,Amala Ekpunobi,6,Political,355,Political Commentators,INTJ,I,N,T,J,2000-06-16
60113,Alain Soral,6,Political,355,Political Commentators,ISTP,I,S,T,P,1958-10-02
250558,Adrilles Jorge,6,Political,355,Political Commentators,ENTP,E,N,T,P,1974-11-16
147454,Mikhail Svetov (Михаил Светов),6,Political,355,Political Commentators,ENTJ,E,N,T,J,
33646,Glenn Beck,6,Political,355,Political Commentators,ENFP,E,N,F,P,1964-02-10
133308,Ana Navarro,6,Political,355,Political Commentators,ESTJ,E,S,T,J,
34375,Jared Taylor,6,Political,355,Political Commentators,INTJ,I,N,T,J,1981-05-21
14138,Mike Cernovich,6,Political,355,Political Commentators,ENTP,E,N,T,P,1977-11-17
305630,André Marinho,6,Political,355,Political Commentators,ENTJ,E,N,T,J,1978-12-04
42367,Andrew Klavan,6,Political,355,Political Commentators,INTP,I,N,T,P,1954-07-13
120984,Axel Kaiser,6,Political,355,Political Commentators,INTJ,I,N,T,J,
475072,Alessandro Orsini,6,Political,355,Political Commentators,INTJ,I,N,T,J,
14303,Kent Hovind,6,Political,355,Political Commentators,ESTJ,E,S,T,J,1953-01-15
33127,Faith Goldy,6,Political,355,Political Commentators,ENTJ,E,N,T,J,1989-06-08
144288,Allan dos Santos (Terça Livre),6,Political,355,Political Commentators,ENTP,E,N,T,P,
344108,بهجت صابر (Bahgat Saber),6,Political,355,Political Commentators,ESTP,E,S,T,P,
20074,Dinesh D'Souza,6,Political,355,Political Commentators,ISTJ,I,S,T,J,1961-04-25
159128,Wall Street Wolverine,6,Political,355,Political Commentators,ENTJ,E,N,T,J,
20553,Lindsay Amer,6,Political,355,Political Commentators,ESFJ,E,S,F,J,
141475,Farkas Attila Márton,6,Political,355,Political Commentators,ISTP,I,S,T,P,1965-07-20
145778,Rodrigo Constantino,6,Political,355,Political Commentators,ISTJ,I,S,T,J,1976-07-04
293096,Marcin Matczak,6,Political,355,Political Commentators,ENTJ,E,N,T,J,1976-03-23
523162,Misha Petrov,6,Political,355,Political Commentators,ESTJ,E,S,T,J,
126468,Marco Antonio Villa,6,Political,355,Political Commentators,ISTJ,I,S,T,J,
31443,John Stossel,6,Political,355,Political Commentators,ISTP,I,S,T,P,1947-03-04
20607,Fred Phelps,6,Political,355,Political Commentators,ESTJ,E,S,T,J,1929-11-13
31824,James Allsup,6,Political,355,Political Commentators,ESTJ,E,S,T,J,1995-09-07
37749,Pat Buchanan,6,Political,355,Political Commentators,INTJ,I,N,T,J,1938-11-02
39137,Lana Lokteff,6,Political,355,Political Commentators,ENTJ,E,N,T,J,1979-03-14
39147,Theodore Robert Beale (Vox Day),6,Political,355,Political Commentators,INTJ,I,N,T,J,
79421,Alain de Benoist,6,Political,355,Political Commentators,INTP,I,N,T,P,1943-12-11
130361,Caleb T. Maupin,6,Political,355,Political Commentators,ESFJ,E,S,F,J,
142714,Pierre Yves Rougeyron,6,Political,355,Political Commentators,INTP,I,N,T,P,1986-01-01
159623,Pascal Praud,6,Political,355,Political Commentators,ENTP,E,N,T,P,1964-09-09
196890,"""Half Asian Lawyer"" Bill Richmond",6,Political,355,Political Commentators,INTP,I,N,T,P,
113763,Owen Shroyer,6,Political,355,Political Commentators,ENTJ,E,N,T,J,1989-02-01
329744,Jacques Attali,6,Political,355,Political Commentators,INTJ,I,N,T,J,1943-11-01
335602,Andrey Rudoy,6,Political,355,Political Commentators,ENFJ,E,N,F,J,1990-07-24
342233,Fabrice Di Vizio,6,Political,355,Political Commentators,INTP,I,N,T,P,1974-08-07
530791,Alex Stein,6,Political,355,Political Commentators,ENTP,E,N,T,P,1917-03-24
48138,Pepe Escobar,6,Political,355,Political Commentators,ENTP,E,N,T,P,1954-01-01
75005,Erol Mütercimler,6,Political,355,Political Commentators,INTJ,I,N,T,J,1954-01-01
79420,Owen Jones,6,Political,355,Political Commentators,ENFP,E,N,F,P,1984-08-08
184105,Charlotte d'Ornellas,6,Political,355,Political Commentators,ENTJ,E,N,T,J,1986-06-23
239831,Larry Elder,6,Political,355,Political Commentators,ESTJ,E,S,T,J,1952-04-27
359130,Christine Kelly,6,Political,355,Political Commentators,INFJ,I,N,F,J,1969-07-13
65808,Gazi Kodzo,6,Political,355,Political Commentators,ENFP,E,N,F,P,
130287,Ash Sarkar,6,Political,355,Political Commentators,ENFP,E,N,F,P,1992-01-01
199888,Thomas Woods,6,Political,355,Political Commentators,ENTP,E,N,T,P,1972-08-01
74542,David Kaczynski,6,Political,355,Political Commentators,ESFJ,E,S,F,J,1949-10-03
156857,Shlomo Finkelstein (Die Vulgäre Analyse),6,Political,355,Political Commentators,INTJ,I,N,T,J,
184135,Léa Salamé,6,Political,355,Political Commentators,ESFJ,E,S,F,J,1979-10-27
224868,Yaron Brook,6,Political,355,Political Commentators,ENTJ,E,N,T,J,1961-05-23
262392,Tyler Zed (Zeducation),6,Political,355,Political Commentators,ESTP,E,S,T,P,
272578,Peter Zeihan,6,Political,355,Political Commentators,ENTP,E,N,T,P,1973-01-18
384807,Geoffroy Lejeune,6,Political,355,Political Commentators,INFJ,I,N,F,J,1988-09-03
14931,Barbara Lerner Spectre,6,Political,355,Political Commentators,ENFJ,E,N,F,J,1942-01-01
103044,Natacha Polony,6,Political,355,Political Commentators,INFJ,I,N,F,J,1975-04-15
203317,Santiago Cuneo,6,Political,355,Political Commentators,ESTP,E,S,T,P,1970-01-01
205536,Andrew Breitbart,6,Political,355,Political Commentators,ENTJ,E,N,T,J,1969-02-01
266437,Attila Hildmann,6,Political,355,Political Commentators,ESFP,E,S,F,P,1981-04-22
336781,Bronze Age Pervert,6,Political,355,Political Commentators,ENTJ,E,N,T,J,
419525,Elijah Schaffer (Slightly Offens*ve),6,Political,355,Political Commentators,ENFJ,E,N,F,J,
441355,James Lindsay,6,Political,355,Political Commentators,INTP,I,N,T,P,1906-12-16
37043,Phyllis Schlafly,6,Political,355,Political Commentators,ISTJ,I,S,T,J,1924-08-15
41209,Greg Johnson,6,Political,355,Political Commentators,INFJ,I,N,F,J,1971-03-16
75134,Jamal Khashoggi (KSA),6,Political,355,Political Commentators,ENFJ,E,N,F,J,
90224,Eric Naulleau,6,Political,355,Political Commentators,ISTP,I,S,T,P,1961-03-11
126470,Felipe Moura Brasil,6,Political,355,Political Commentators,ISFP,I,S,F,P,1981-05-18
126472,Joel Pinheiro da Fonseca,6,Political,355,Political Commentators,INFP,I,N,F,P,1985-06-22
133491,Samuel Huntington,6,Political,355,Political Commentators,INTP,I,N,T,P,1927-04-18
203501,Anthony Brian Logan,6,Political,355,Political Commentators,ISTJ,I,S,T,J,
262477,Brian Tyler Cohen,6,Political,355,Political Commentators,ENFJ,E,N,F,J,1989-01-12
280407,Chris Hedges,6,Political,355,Political Commentators,INTJ,I,N,T,J,1956-09-18
403579,Robert Mazurek,6,Political,355,Political Commentators,ENTP,E,N,T,P,1965-01-01
514678,Chaya Raichik (Libs of TikTok),6,Political,355,Political Commentators,ESFJ,E,S,F,J,
36044,Sebastian Gorka,6,Political,355,Political Commentators,INTJ,I,N,T,J,1970-10-22
53331,Laurie Penny,6,Political,355,Political Commentators,ENFP,E,N,F,P,1986-09-28
66752,Tim Black,6,Political,355,Political Commentators,ESTP,E,S,T,P,
100915,Miguel Sousa Tavares,6,Political,355,Political Commentators,ISTJ,I,S,T,J,1952-06-25
129767,Scott Greer,6,Political,355,Political Commentators,ENTP,E,N,T,P,1976-01-01
152289,Marc Rudov,6,Political,355,Political Commentators,ENTP,E,N,T,P,
234385,Alexandre Garcia,6,Political,355,Political Commentators,ESFJ,E,S,F,J,1968-01-10
422468,Daniel Conversano,6,Political,355,Political Commentators,ENFP,E,N,F,P,1986-03-25
432636,Dan Abrams,6,Political,355,Political Commentators,INTP,I,N,T,P,1966-05-20
30769,Christina Sommers,6,Political,355,Political Commentators,INTJ,I,N,T,J,1950-01-01
102479,Lynnette Hardaway (Diamond),6,Political,355,Political Commentators,ESTP,E,S,T,P,
122155,Atilla Taş,6,Political,355,Political Commentators,ENFP,E,N,F,P,1975-02-04
204839,Gazapizm,6,Political,355,Political Commentators,ENFJ,E,N,F,J,1988-07-20
216981,Thomas Friedman,6,Political,355,Political Commentators,INTP,I,N,T,P,1953-07-20
217106,Leonardo Sakamoto,6,Political,355,Political Commentators,ENFJ,E,N,F,J,1977-04-11
218642,Jack Schlossberg,6,Political,355,Political Commentators,ENTJ,E,N,T,J,1993-01-19
254649,Budiman Sudjatmiko,6,Political,355,Political Commentators,ENFJ,E,N,F,J,1970-03-10
274082,Nikolas Khoury,6,Political,355,Political Commentators,ENTP,E,N,T,P,
287424,Matthew Yglesias,6,Political,355,Political Commentators,ENTP,E,N,T,P,1981-01-01
331661,Alan Jones,6,Political,355,Political Commentators,ESTJ,E,S,T,J,1946-11-02
393114,Lauren Witzke,6,Political,355,Political Commentators,ESFJ,E,S,F,J,
450282,Mathieu Bock-Côté,6,Political,355,Political Commentators,ENTP,E,N,T,P,1980-08-20
576202,Matt Binder,6,Political,355,Political Commentators,ENTP,E,N,T,P,
35636,Oliver North,6,Political,355,Political Commentators,ENTJ,E,N,T,J,1943-10-07
39146,Henrik Palmgren,6,Political,355,Political Commentators,ENTP,E,N,T,P,
86109,Dan Bongino,6,Political,355,Political Commentators,ESTP,E,S,T,P,1974-12-04
101180,Kurt Eichenwald,6,Political,355,Political Commentators,INTP,I,N,T,P,1961-06-28
102481,Rochelle Richardson (Silk),6,Political,355,Political Commentators,ESTP,E,S,T,P,
131012,Dylan Perentis (Too Savage For Democrats),6,Political,355,Political Commentators,ENTP,E,N,T,P,
147427,Gilbert Collard,6,Political,355,Political Commentators,ENTP,E,N,T,P,1948-02-03
218677,Gloria Borger,6,Political,355,Political Commentators,ENTJ,E,N,T,J,1952-09-22
268112,Munroe Bergdorf,6,Political,355,Political Commentators,INFP,I,N,F,P,1987-09-01
310158,Jeremy Boreing,6,Political,355,Political Commentators,ENTJ,E,N,T,J,1979-02-05
421163,Nikos Aliagas,1,Pop Culture,85,Hosts & Presenters,ENFJ,E,N,F,J,1969-05-13
450291,Élisabeth Lévy,6,Political,355,Political Commentators,ENFP,E,N,F,P,1964-02-16
459434,"Jon Minadeo (""Handsome Truth"")",6,Political,355,Political Commentators,ESFP,E,S,F,P,
518274,Submundo intelectual,6,Political,355,Political Commentators,ENTJ,E,N,T,J,
21516,Lauren Duca,6,Political,355,Political Commentators,ENFP,E,N,F,P,1991-02-24
41382,Pamela Geller,6,Political,355,Political Commentators,ESTJ,E,S,T,J,
56841,Robert G. Ingersoll,6,Political,355,Political Commentators,ENTJ,E,N,T,J,1833-08-11
64908,Romulus Maya,6,Political,355,Political Commentators,ENFP,E,N,F,P,
125848,Gerald A. Morgan Jr.,6,Political,355,Political Commentators,ISTJ,I,S,T,J,
180725,Nicholas Sandmann,6,Political,355,Political Commentators,ENTJ,E,N,T,J,2002-07-24
184114,Eugénie Bastié,6,Political,355,Political Commentators,ISFJ,I,S,F,J,1991-11-18
210550,Ryan Katsu Rivera,6,Political,355,Political Commentators,ENFP,E,N,F,P,
215319,Demétrio Magnoli,6,Political,355,Political Commentators,ENTJ,E,N,T,J,1958-01-01
220046,Eric Metaxas,6,Political,355,Political Commentators,ENTP,E,N,T,P,1963-06-27
267023,Liz Wheeler,6,Political,355,Political Commentators,ENTP,E,N,T,P,1989-01-01
267045,Farron Cousins (Farron Balanced),6,Political,355,Political Commentators,ENTJ,E,N,T,J,
309593,Edwy Plenel,6,Political,355,Political Commentators,ENFJ,E,N,F,J,1952-08-31
342895,Charles C. W. Cooke,6,Political,355,Political Commentators,ISFJ,I,S,F,J,1984-11-04
389756,"RJ "" Thinking Pinoy"" Nieto",6,Political,355,Political Commentators,ENTP,E,N,T,P,
395297,Schattenmacher,6,Political,355,Political Commentators,INTJ,I,N,T,J,
450309,André Bercoff,6,Political,355,Political Commentators,ENFJ,E,N,F,J,1940-12-12
458223,Pedro Varela Geiss,6,Political,355,Political Commentators,INTJ,I,N,T,J,1957-10-09
469058,David Boaz,6,Political,355,Political Commentators,INTJ,I,N,T,J,1953-08-29
482181,Christo Grozev,6,Political,355,Political Commentators,INTP,I,N,T,P,1969-05-20
489964,Karen Straughan,6,Political,355,Political Commentators,INTJ,I,N,T,J,
500380,Gulyás Márton,6,Political,355,Political Commentators,ENTP,E,N,T,P,1986-06-06
30472,Imam Tawhidi,6,Political,355,Political Commentators,ENTJ,E,N,T,J,
93012,Webster Tarpley,6,Political,355,Political Commentators,ENTP,E,N,T,P,1946-01-01
107556,Eric Bolling,6,Political,355,Political Commentators,ESTJ,E,S,T,J,1963-03-02
130427,Ashley StClair,6,Political,355,Political Commentators,ESFP,E,S,F,P,
148788,Marc Menant,6,Political,355,Political Commentators,ENFP,E,N,F,P,1949-02-11
153529,Debbie Schlussel,6,Political,355,Political Commentators,INTP,I,N,T,P,1969-04-09
188986,Brendan O'Neill,6,Political,355,Political Commentators,ENTP,E,N,T,P,
214876,Darren J. Beattie,6,Political,355,Political Commentators,INTJ,I,N,T,J,
250566,Palmério Dória,6,Political,355,Political Commentators,ENTP,E,N,T,P,1948-01-01
254622,Ken White,6,Political,355,Political Commentators,INTP,I,N,T,P,
255137,Breno Altman,6,Political,355,Political Commentators,ISTJ,I,S,T,J,
259248,Josias de Souza,6,Political,355,Political Commentators,ISFJ,I,S,F,J,1961-12-11
278402,Sulak Sivaraksa,6,Political,355,Political Commentators,INFJ,I,N,F,J,1933-03-27
324031,Kemal Özkiraz,6,Political,355,Political Commentators,ESTJ,E,S,T,J,
330387,Jacques Bainville,6,Political,355,Political Commentators,INTJ,I,N,T,J,1879-02-09
336009,Paulo Mathias,6,Political,355,Political Commentators,INTP,I,N,T,P,1990-12-14
383693,Adian Napitupulu,6,Political,355,Political Commentators,ESTJ,E,S,T,J,1971-01-09
401154,Seksan Prasertkul,6,Political,355,Political Commentators,INFJ,I,N,F,J,1949-01-01
426134,David Brooks,6,Political,355,Political Commentators,ESFJ,E,S,F,J,
450292,Ivan Rioufol,6,Political,355,Political Commentators,INFP,I,N,F,P,1952-09-12
450699,Henry Makow,6,Political,355,Political Commentators,INTJ,I,N,T,J,1949-11-12
459436,Brendon O'Connell (Talpiot Talk),6,Political,355,Political Commentators,ENTJ,E,N,T,J,
473586,Alexei Venediktov,6,Political,355,Political Commentators,ENTP,E,N,T,P,1955-12-18
482645,Sara Gonzales,6,Political,355,Political Commentators,ESTJ,E,S,T,J,
552262,Nichita (nichitaliga),6,Political,355,Political Commentators,ENTP,E,N,T,P,
571795,Matt Lech,6,Political,355,Political Commentators,INFP,I,N,F,P,
574575,Brandon Martinez (MartinezPerspective),6,Political,355,Political Commentators,ISTJ,I,S,T,J,
918388,Nick Adams (Alpha Male),6,Political,355,Political Commentators,ENFJ,E,N,F,J,
1023701,Philippe Fabry,6,Political,355,Political Commentators,INTJ,I,N,T,J,1984-01-10
41233,Jerome Corsi,6,Political,355,Political Commentators,ESTP,E,S,T,P,1946-08-31
45593,Robert David Steele,6,Political,355,Political Commentators,ENTJ,E,N,T,J,1952-07-16
72187,Martin Wolf,6,Political,355,Political Commentators,ESTJ,E,S,T,J,1961-01-01
83548,Sadeq Zibakalam,6,Political,355,Political Commentators,ENTP,E,N,T,P,
109476,Melanie Phillips,6,Political,355,Political Commentators,ESTJ,E,S,T,J,1951-06-04
127421,Caiden Cowger,6,Political,355,Political Commentators,ENTJ,E,N,T,J,
174158,Rick Wilson,6,Political,355,Political Commentators,ENTP,E,N,T,P,1963-11-21
217110,Florestan Fernandes Júnior,6,Political,355,Political Commentators,ESFJ,E,S,F,J,
217698,Mohamed Awaida (محمد عويضة),6,Political,355,Political Commentators,ESTP,E,S,T,P,
218670,Bakari Sellers,6,Political,355,Political Commentators,ENFJ,E,N,F,J,1984-09-18
224388,Heather Cox Richardson,6,Political,355,Political Commentators,ENTJ,E,N,T,J,1962-01-01
230952,Dave Foreman,6,Political,355,Political Commentators,ENFP,E,N,F,P,1946-10-18
231338,Ikki Kita,6,Political,355,Political Commentators,INFJ,I,N,F,J,1883-04-03
255138,Maria Lúcia Fattorelli,6,Political,355,Political Commentators,ENFP,E,N,F,P,1956-04-10
259538,Margaret Hoover,6,Political,355,Political Commentators,ENTJ,E,N,T,J,1979-12-12
261356,David Gergen,6,Political,355,Political Commentators,ISTJ,I,S,T,J,1942-05-09
261361,Mollie Hemingway,6,Political,355,Political Commentators,ESTJ,E,S,T,J,1974-08-03
276812,Gustavo Conde,6,Political,355,Political Commentators,ENFP,E,N,F,P,
287422,James Dobson,6,Political,355,Political Commentators,INFJ,I,N,F,J,1936-04-21
295113,Christie Blatchford,6,Political,355,Political Commentators,INTJ,I,N,T,J,1951-05-20
306771,Jon Gabriel,6,Political,355,Political Commentators,INTJ,I,N,T,J,
342923,Mark Steyn,6,Political,355,Political Commentators,ENTP,E,N,T,P,1959-12-08
345790,Hannah Cox,6,Political,355,Political Commentators,ENTJ,E,N,T,J,
362043,Alexandra Henrion-Caude,21,Science,3465,Biology & Medicine ,INFJ,I,N,F,J,1969-10-16
369372,Angela Nagle,6,Political,355,Political Commentators,INTJ,I,N,T,J,1984-01-01
393146,Matt Drudge,6,Political,355,Political Commentators,ENTP,E,N,T,P,1966-10-27
409776,Stefan Kisielewski,6,Political,355,Political Commentators,ENTP,E,N,T,P,1911-03-07
419695,Dalia Gebrial,6,Political,355,Political Commentators,ENFJ,E,N,F,J,1993-01-01
425547,Vivek Ramaswamy,6,Political,355,Political Commentators,ENTJ,E,N,T,J,1985-08-09
433675,Cathy Young,6,Political,355,Political Commentators,ENTP,E,N,T,P,1963-02-10
446130,Benedikt Kaiser,6,Political,355,Political Commentators,INTJ,I,N,T,J,1987-01-01
447445,Dmytro Chekalkyn,6,Political,355,Political Commentators,ENTP,E,N,T,P,
450283,Dimitri Pavlenko,6,Political,355,Political Commentators,ESTP,E,S,T,P,1980-01-01
451940,Pierre Jovanovic,6,Political,355,Political Commentators,ENFJ,E,N,F,J,1960-01-03
453315,Laurence Haïm,6,Political,355,Political Commentators,ISFJ,I,S,F,J,1966-11-14
465950,Saint Claude 88 (Le Grand Monarque),6,Political,355,Political Commentators,INFJ,I,N,F,J,
472863,Tara Setmayer,6,Political,355,Political Commentators,ESTJ,E,S,T,J,1975-09-09
476570,Kasian Tejapira,6,Political,355,Political Commentators,INTJ,I,N,T,J,
476975,Kengkij Kitirianglarp,6,Political,355,Political Commentators,INTJ,I,N,T,J,
